,Unnamed: 0,image,dataset
372,2007,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_CBE8E4FA_CE1EB310_A0FCCA48_16765_2.npy,train
373,37996,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_EA6544A4_EA572D24_3BBA680C_27734_2.npy,train
374,6148,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_4A36A6AB_94683FEC_B3B9D0EA_35305_2.npy,train
375,36621,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_DE4212BE_DE33FB3E_E433AABD_16009_4.npy,train
376,10121,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_7486310B_BEB7CA4C_E60A8113_32496_2.npy,train
377,2507,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_6E5ECE6E_B89067AF_02C20476_16498_3.npy,val
378,20007,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_9CF1C8B3_E72361F4_3155033C_17245_3.npy,train
379,21201,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_0980478A_53B1E0CB_7A5E7ED0_26410_3.npy,train
380,23762,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_93819C6C_937384EC_D416FC11_19495_1.npy,train
381,7804,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_47F5E1D5_944815AB_28BB7E39_21952_2.npy,train
382,7182,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_EF0629A2_EEF81222_B39E5FC7_24984_3.npy,train
383,28390,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_4CB860D2_133E694B_F87E6BE5_22278_3.npy,train
384,36611,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_9_C07D5A60_CF01AA22_86FC9D14_12031_3.npy,train
385,4499,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_3EC885EE_B01BEC65_3F3F0D92_34000_3.npy,train
386,15603,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_663635F1_B067CF32_FA996873_13065_2.npy,train
387,29965,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_1CC99890_1CBB8110_6908AE7C_31193_3.npy,train
388,365,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_899E6356_7FEC691B_972631A3_33455_1.npy,train
389,12170,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_A6D1670F_A6C34F8F_8BEE7F9B_18790_2.npy,train
390,6327,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_89E9B703_89DB9F83_7DE9C2B7_30396_3.npy,train
391,682,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_2016D028_B111BA43_4CEC46A5_632_2.npy,val
392,37091,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_A9E3DCC9_A9D5C549_798A3597_33239_1.npy,train
393,24513,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_F195219B_613333CE_B8537B77_31493_3.npy,train
394,18050,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_C78050ED_C772396D_2BF9CFA6_17180_2.npy,train
395,13374,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_1B81B548_FB6E7879_6AE8B137_32102_1.npy,train
396,17167,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_F4D1AE3E_F4C396BE_EDEBC2EC_2040_2.npy,train
397,4786,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_D6F83CD1_8376D546_F5744BB5_32012_1.npy,train
398,3183,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_D83D8DEC_D82F766C_8CDD7D23_18771_3.npy,train
399,168,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_7B7B3782_79219DE7_33999009_12486_2.npy,train
400,12512,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_529DA842_B9DE14FE_7F9662B7_14578_3.npy,train
401,31037,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_9_C0375689_DBDAEC02_CB460BA2_11660_3.npy,train
402,25252,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_2720A638_27128EB8_2118D7A2_15374_2.npy,train
403,21372,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_BAE46D2C_BAD655AC_150B8077_26196_4.npy,train
404,5660,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_2B1ECCBF_75506600_BF820345_2712_3.npy,train
405,6636,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_34129C05_4C97DC84_933DE799_23444_3.npy,train
406,13714,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_50D68398_9DCFB191_0B0166FB_2995_1.npy,train
407,31757,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_1F8DEFA1_1F7FD821_C7420303_12374_2.npy,train
408,9928,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_7_36FBC564_812D5EA5_CB5EFBAC_10395_3.npy,train
409,5118,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_1CECB80B_671E514C_B14FEA8D_14593_2.npy,train
410,10693,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_B5620037_FF939978_49C58512_5801_3.npy,train
411,24170,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_F8745D2B_F86645AB_5B5A66F4_15371_2.npy,train
412,10600,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_40AC4D86_8ADDE6C7_E8DED42D_30792_3.npy,train
413,36482,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_CA688EF5_50D70B9D_2672296B_28978_2.npy,train
414,31595,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_73710F6B_41026628_5BEDE78B_17939_3.npy,train
415,4896,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_8331849B_CD631DDC_2B6DE626_28778_2.npy,train
416,4,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_795E48AF_F3E17985_D2378C75_29795_2.npy,val
417,29708,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_72914444_72832CC4_E4169280_23104_1.npy,train
418,23867,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_8E718329_8E636BA9_33CEC25E_2650_3.npy,train
419,40816,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_BBA70096_80C87405_000425FE_31514_2.npy,train
420,2695,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_CFA8EBD1_CF9AD451_D19B09E8_26489_2.npy,val
421,11575,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_EE4F2224_EE410AA4_EF6573C2_3912_3.npy,train
422,6134,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_5CD727B3_F4BCA3AC_BFA0FC8B_24808_3.npy,train
423,14445,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_F47A28CB_3EABC20C_88DD66CC_6545_2.npy,train
424,21804,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_B2C59B7D_B2B783FD_90F4D59E_15002_3.npy,train
425,20549,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_C44263D3_0E73FD14_58A59655_5759_1.npy,train
426,15715,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_D6CE741F_21000D60_6B31A6A1_25896_3.npy,train
427,25317,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_CB9132DE_8F928BDE_10E70341_6994_3.npy,train
428,15134,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_4C1E1C05_964FB546_E08158F3_16008_2.npy,train
429,13925,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_2FFDFD92_2FEFE612_0C9BEC7B_39605_3.npy,train
430,4442,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_CE792B25_18AAC466_62DC5DA7_16733_3.npy,train
431,9390,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_8C32A75C_8C248FDC_C9522242_20979_2.npy,train
432,6645,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_13_FD5CDDEE_FD4EC66E_295FF1F6_17104_2.npy,train
433,7399,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_9_FC2D1209_29580F40_1C17B0BB_11929_2.npy,train
434,20334,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_23F8EC8C_6E2A85CD_B85C26C8_14874_3.npy,train
435,8514,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_7815F620_C2478F61_0C797EDC_19621_2.npy,train
436,3053,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_812D68FB_CB5F023C_15909F1F_1470_3.npy,val
437,6939,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_2DF0AE5D_7822479E_C253E0DF_12397_3.npy,train
438,7607,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_970F01DA_9700EA5A_AE721815_22976_2.npy,train
439,17209,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_FFAD519E_49DEEADF_94108B9E_14876_2.npy,train
440,9728,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_47FD8AF9_47EF7379_FB4EAF7D_24106_3.npy,train
441,16826,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_BD74F114_855920E2_7C6098A9_22177_3.npy,train
442,27856,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_3_52FC1A40_52EE02C0_5E9DBA6F_36416_3.npy,train
443,7757,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_902AEB6E_DA5C84AF_248E1DF0_26843_2.npy,train
444,16455,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_67C614CF_B1F7AE10_FC29523D_22935_1.npy,train
445,12713,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_9_525117C8_585F2A46_6B2C6AEA_11357_3.npy,train
446,3860,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_F71B685F_B7B50204_7E5C2CEA_30793_1.npy,train
447,4046,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_15_BEFEDB58_BEF0C3D8_AAE1B293_19305_2.npy,train
448,16658,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_23_69C5236C_B3F6BCAD_FE2855EE_3034_4.npy,train
449,16344,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_2_1C153664_6646CFA5_B078C67F_34645_3.npy,train
450,24028,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_301B3FB2_9A999603_7F968047_2755_2.npy,train
451,298,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_30E6906B_71E4BC21_B8EFE01A_27595_2.npy,train
452,18043,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_7_804BEDE6_803DD666_8C6AD942_10116_3.npy,train
453,875,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_06076002_6CBD5C9F_25287811_29159_2.npy,train
454,22860,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_15_5D3CD665_A76E6FA6_F1A06EBD_21577_2.npy,train
455,7030,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_14_D2905B50_D28243D0_B0202314_21502_3.npy,train
456,9498,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_B7D68B57_B7C873D7_2F6A4315_24238_3.npy,train
457,2925,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_30B46612_30A64E92_95CF37B4_20132_2.npy,train
458,32044,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_11_B7ACC7CD_508FE99F_15CE9041_1448_3.npy,train
459,2938,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_6B75292B_B5A6C26C_FFD863E6_23657_2.npy,val
460,4431,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_88EA5674_FF06D9EF_A730FC12_13454_2.npy,train
461,3172,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_83026CEF_C8226333_AD0633E0_26665_3.npy,val
462,4429,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_10_88EA5674_FF06D9EF_A73F8F76_13454_2.npy,train
463,6935,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_D9A9920B_23DB2B4C_6E0CC8E6_25426_3.npy,train
464,1284,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_9AD371BB_9AC55A3B_CF9E1F40_23056_2.npy,val
465,4552,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_FB5F1D5F_FB5105DF_3407BD7B_31876_2.npy,train
466,13770,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_92AECDDE_92A0B65E_C6545D0B_24588_2.npy,train
467,24770,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_16_7C246D7F_7C1655FF_531D32E9_6818_4.npy,train
468,18681,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_068BAE27_708F4250_05600F75_26747_2.npy,train
469,34399,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_45A4FB95_4596E415_F156D5F1_27461_2.npy,train
470,13498,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_BA2C6673_BA1E4EF3_E47733D0_17855_3.npy,train
471,5821,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_1AA38240_FD293F94_E5584443_25517_3.npy,train
472,15852,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_2D484F71_2D3A37F1_266162F5_20896_4.npy,train
473,26768,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_3_B275A34B_B2678BCB_6BCF4ACC_3597_2.npy,train
474,1246,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_18_B765CF6A_019768AB_4BC95F68_24929_2.npy,train
475,25372,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_14_CAFE4FDA_CAF0385A_EA345DBE_18544_2.npy,train
476,2968,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_20_44706641_8EA1FF82_D8D3F20A_27000_4.npy,train
477,19788,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_4_B77EB0AF_B770992F_EF2FE916_38964_3.npy,train
478,2177,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_C7F12E01_8F1EA648_0C884991_31498_2.npy,train
479,18726,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_39670812_8398A153_9836C657_31682_1.npy,train
480,39561,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_19_E65FB629_039FAA6F_17508FB2_26588_2.npy,train
481,6637,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow3/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_16_34129C05_4C97DC84_5EAC395C_23444_3.npy,train
482,6998,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_3_8EE07F88_8ED26808_3EAF258E_36948_2.npy,train
483,29425,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_077E0DDF_B7DAB1C3_5E1E6633_5937_1.npy,train
484,22402,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_13_4D4516F8_4D36FF78_17AD6431_20373_2.npy,train
485,1150,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_0763ACE9_07559569_F1DA90CA_29919_3.npy,train
486,15000,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_6DDC2B93_B80DC4D4_023F61F7_32144_2.npy,train
487,5037,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_1_FCB80162_FCA9E9E2_C57FC5EC_33471_3.npy,train
488,23089,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_22_6D1B1E60_6D0D06E0_9006C20C_29473_3.npy,train
489,24414,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_17_E6231CA1_1DB3774C_2750B0A7_23758_2.npy,train
490,17516,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_9_4AF40A1A_9525A35B_DF573C9C_1180_1.npy,train
491,18665,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_18_21_1AA86573_D0D6E4DF_70B9F592_28264_2.npy,train
492,15340,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow2/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_3_514E9307_9B802C48_BAC6092B_35768_3.npy,train
493,13734,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_12_175A6196_174C4A16_82983E9C_15742_3.npy,train
494,30459,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_0_316208CA_3153F14A_DDAE358A_31422_2.npy,train
495,18683,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA_2019_2_19_5_664BF405_EC86804B_F0C5D1D2_8425_3.npy,train
496,37406,/sddata/data/dmist/dmist_preprocessed_npys/preprocessed_newset_tensorflow4/_mnt_jk489_acr_dmist_DMIST-SHA-part2_DMIST-SHA_2019_3_22_7_3E868B23_634C0C95_63A2A43C_10453_2.npy,train
